model_name,display_name,family,depth_label,test_loss,macro_corr,macro_snr_db,clean_sum_mse,observed_mixture_mse,parameter_count,inference_time_ms,training_date,training_time_sec,train_samples,val_samples,test_samples,total_samples,epochs,checkpoint_path,report_path
fuse_shallow,Fuse Shallow,conv1d,shallow,0.27212674140930176,0.7448864117062561,3.9929735032346203,0.11408810937581643,0.02967977684329342,5859.0,3.2643800000001555,2026-05-24T18:30:37.806693Z,186.306587,2000.0,400.0,400.0,2800.0,20.0,decomposers\ML_methods\NN_based\saved_models\fuse_shallow_data_availability_tf025_s42\fuse_shallow_best.pt,decomposers\ML_methods\NN_based\saved_models\fuse_shallow_data_availability_tf025_s42\final_test_report.json
fuse_shallow,Fuse Shallow,conv1d,shallow,0.24427135050296783,0.7730807755070964,4.294729036048174,0.11822918819079405,0.029380035579137154,5859.0,3.4778599999999216,2026-05-24T18:35:40.664220Z,299.722866,4000.0,400.0,400.0,4800.0,20.0,decomposers\ML_methods\NN_based\saved_models\fuse_shallow_data_availability_tf050_s42\fuse_shallow_best.pt,decomposers\ML_methods\NN_based\saved_models\fuse_shallow_data_availability_tf050_s42\final_test_report.json
fuse_shallow,Fuse Shallow,conv1d,shallow,0.25173721194267273,0.7828923612728644,4.51805892757533,0.1109744774900317,0.03116138470785941,5859.0,3.6382199999999365,2026-05-24T18:43:01.634393Z,437.551995,6000.0,400.0,400.0,6800.0,20.0,decomposers\ML_methods\NN_based\saved_models\fuse_shallow_data_availability_tf075_s42\fuse_shallow_best.pt,decomposers\ML_methods\NN_based\saved_models\fuse_shallow_data_availability_tf075_s42\final_test_report.json
fuse_shallow,Fuse Shallow,conv1d,shallow,0.23782610535621643,0.7636496894382079,4.174924987546542,0.12926155984613694,0.025294713855297347,5859.0,3.1576600000000177,2026-05-24T18:52:29.492346Z,564.911788,8000.0,400.0,400.0,8800.0,20.0,decomposers\ML_methods\NN_based\saved_models\fuse_shallow_data_availability_tf100_s42\fuse_shallow_best.pt,decomposers\ML_methods\NN_based\saved_models\fuse_shallow_data_availability_tf100_s42\final_test_report.json
mlp_singlehead,SingleHead MLP,mlp,shallow,0.18856770356496175,0.5556245326207161,1.3829598739508744,0.13199625030080175,0.009323835051753904,643.0,0.9899000000004321,2026-04-20T04:39:46.885563Z,598.175372,4512.0,400.0,400.0,5312.0,20.0,decomposers\ML_methods\NN_based\saved_models\mlp_singlehead\mlp_singlehead_best.pt,decomposers\ML_methods\NN_based\saved_models\mlp_singlehead\final_test_report.json
mlp_singlehead,SingleHead MLP,mlp,shallow,0.4124495816230774,0.5524348770256818,1.3307684272074647,0.16471143989341905,0.005978867918134933,643.0,0.5426400000001053,2026-05-25T13:41:49.413984Z,62.012891,400.0,400.0,400.0,1200.0,20.0,decomposers\ML_methods\NN_based\saved_models\mlp_singlehead_data_availability_tf005_s42\mlp_singlehead_best.pt,decomposers\ML_methods\NN_based\saved_models\mlp_singlehead_data_availability_tf005_s42\final_test_report.json
mlp_singlehead,SingleHead MLP,mlp,shallow,0.4053985369205475,0.5563302583228422,1.315987354158595,0.1478506660503437,0.007623527201941638,643.0,0.7144199999999046,2026-05-25T13:43:23.371990Z,90.5334,800.0,400.0,400.0,1600.0,20.0,decomposers\ML_methods\NN_based\saved_models\mlp_singlehead_data_availability_tf010_s42\mlp_singlehead_best.pt,decomposers\ML_methods\NN_based\saved_models\mlp_singlehead_data_availability_tf010_s42\final_test_report.json
mlp_singlehead,SingleHead MLP,mlp,shallow,0.4149801516532898,0.5553549734260346,1.3656001177497086,0.1501497721912471,0.006546221424747445,643.0,0.35759999999993575,2026-05-25T13:45:58.752850Z,153.638428,2000.0,400.0,400.0,2800.0,20.0,decomposers\ML_methods\NN_based\saved_models\mlp_singlehead_data_availability_tf025_s42\mlp_singlehead_best.pt,decomposers\ML_methods\NN_based\saved_models\mlp_singlehead_data_availability_tf025_s42\final_test_report.json
mlp_singlehead,SingleHead MLP,mlp,shallow,0.4023681497573853,0.556551214089836,1.3578043904382735,0.15078621866236416,0.007543612983313881,643.0,0.6457800000000624,2026-05-25T13:51:43.643651Z,340.698907,4000.0,400.0,400.0,4800.0,20.0,decomposers\ML_methods\NN_based\saved_models\mlp_singlehead_data_availability_tf050_s42\mlp_singlehead_best.pt,decomposers\ML_methods\NN_based\saved_models\mlp_singlehead_data_availability_tf050_s42\final_test_report.json
mlp_singlehead,SingleHead MLP,mlp,shallow,0.41759247541427613,0.5562562503082887,1.3665392166715926,0.15227246361350616,0.0070734017447193764,643.0,0.7305000000000561,2026-05-25T13:59:40.886438Z,473.963643,6000.0,400.0,400.0,6800.0,20.0,decomposers\ML_methods\NN_based\saved_models\mlp_singlehead_data_availability_tf075_s42\mlp_singlehead_best.pt,decomposers\ML_methods\NN_based\saved_models\mlp_singlehead_data_availability_tf075_s42\final_test_report.json
