run_id,timestamp,model,depth_label,data_settings,hyperparameters,best_validation_metric,test_summary,checkpoint_path,notes,favorite,status,training_time_seconds
b78acfba2fb1,2026-05-25T10:12:18,sepformer,deep,"{'selected_component_types': ['harmonic', 'amfm', 'chirp'], 'noise_level': 0.03, 'duration': 4.0, 'fs': 256, 'train_samples': 800, 'val_samples': 400, 'test_samples': 400, 'train_fraction': 0.1}","{'epochs': 20, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 1e-05, 'seed': 42, 'run_name_suffix': 'data_availability_tf010_s42'}",,"{'macro_average': {'mse': 0.12079504572118195, 'rmse': 0.3277626737593029, 'mae': 0.2730131403307592, 'nmse': 0.5977203171131792, 'relative_l2': 0.7503611355378458, 'snr_db': 2.781145419456438, 'psnr_db': 13.178656977269418, 'corr': 0.6559465596016142, 'cosine_similarity': 0.6558062384376384, 'si_sdr_db': -1.167738114878447, 'spectral_convergence': 0.6795956098057531, 'log_spectral_distance': 1.341671469904857, 'fft_magnitude_l1': 3.61196172725286, 'explained_variance': 0.4024589762729254, 'energy_ratio': 0.39083086332825345, 'max_abs_error': 0.8424770932864704}, 'clean_sum_metrics': {'mse': 0.11991482054576298, 'rmse': 0.3123370863829768, 'mae': 0.2538675538207672, 'nmse': 0.14002098691567458, 'relative_l2': 0.3574515728407971, 'snr_db': 9.417230757803903, 'psnr_db': 23.305491888950847, 'corr': 0.9881965342161214, 'cosine_similarity': 0.9881873724320307, 'si_sdr_db': 16.44823618548837, 'spectral_convergence': 0.3504560658853372, 'log_spectral_distance': 0.8217148834963615, 'fft_magnitude_l1': 5.294263948211476, 'explained_variance': 0.859991249040296, 'energy_ratio': 0.49070485047636353, 'max_abs_error': 1.055813913877355}, 'observed_mixture_metrics': {'mse': 0.02553639312138734, 'rmse': 0.15582897278048866, 'mae': 0.1278029069055027, 'nmse': 0.1599338283718519, 'relative_l2': 0.3917779246679703, 'snr_db': 8.318090928637282, 'psnr_db': 22.28516283997393, 'corr': 0.992076793227969, 'cosine_similarity': 0.9920693597252077, 'si_sdr_db': 18.70111029078565, 'spectral_convergence': 0.3870619657378548, 'log_spectral_distance': 0.5414026468963312, 'fft_magnitude_l1': 3.4699511644011896, 'explained_variance': 0.8400788598504155, 'energy_ratio': 1.8662147089090848, 'max_abs_error': 0.4390733311598888}, 'components': {'harmonic': {'mse': 0.13160533092203366, 'rmse': 0.3428346821667852, 'mae': 0.288264149427688, 'nmse': 0.7235426656512715, 'relative_l2': 0.8390646059044886, 'snr_db': 1.6590199703604822, 'psnr_db': 12.99275010624459, 'corr': 0.5877721596153258, 'cosine_similarity': 0.5876854745197743, 'si_sdr_db': -2.965933118819937, 'spectral_convergence': 0.8014488408634034, 'log_spectral_distance': 1.4749049027724608, 'fft_magnitude_l1': 2.617074950727007, 'explained_variance': 0.2765398526550171, 'energy_ratio': 0.22969677199030678, 'max_abs_error': 0.82378854290655}, 'amfm': {'mse': 0.09556772277603884, 'rmse': 0.29244063168560663, 'mae': 0.24359461002094743, 'nmse': 0.5475694706374924, 'relative_l2': 0.7136331154959242, 'snr_db': 3.2489203134743816, 'psnr_db': 14.073289047425897, 'corr': 0.6747714925928328, 'cosine_similarity': 0.6745900920697829, 'si_sdr_db': -0.7990295589885669, 'spectral_convergence': 0.6341571832618091, 'log_spectral_distance': 1.2992034854945098, 'fft_magnitude_l1': 2.6208606233357665, 'explained_variance': 0.4527354547670947, 'energy_ratio': 0.3953458275939559, 'max_abs_error': 0.7557572472515676}, 'chirp': {'mse': 0.13521208346547334, 'rmse': 0.3480127074255169, 'mae': 0.287180661543642, 'nmse': 0.5220488150507736, 'relative_l2': 0.6983856852131245, 'snr_db': 3.435495974534451, 'psnr_db': 12.469931778137767, 'corr': 0.7052960265966842, 'cosine_similarity': 0.7051431487233583, 'si_sdr_db': 0.26174833317316376, 'spectral_convergence': 0.6031808052920467, 'log_spectral_distance': 1.250906021447602, 'fft_magnitude_l1': 5.597949607695807, 'explained_variance': 0.4781016213966643, 'energy_ratio': 0.5474499904004976, 'max_abs_error': 0.9478854897012934}}, 'mixture_metrics': {'mse': 0.11991482054576298, 'rmse': 0.3123370863829768, 'mae': 0.2538675538207672, 'nmse': 0.14002098691567458, 'relative_l2': 0.3574515728407971, 'snr_db': 9.417230757803903, 'psnr_db': 23.305491888950847, 'corr': 0.9881965342161214, 'cosine_similarity': 0.9881873724320307, 'si_sdr_db': 16.44823618548837, 'spectral_convergence': 0.3504560658853372, 'log_spectral_distance': 0.8217148834963615, 'fft_magnitude_l1': 5.294263948211476, 'explained_variance': 0.859991249040296, 'energy_ratio': 0.49070485047636353, 'max_abs_error': 1.055813913877355}}",decomposers/ML_methods/NN_based/saved_models/sepformer_data_availability_tf010_s42/sepformer_best.pt,Data-availability sweep completed.,False,completed,399.9380000000019
045e4f13e895,2026-05-25T10:18:58,sepformer,deep,"{'selected_component_types': ['harmonic', 'amfm', 'chirp'], 'noise_level': 0.03, 'duration': 4.0, 'fs': 256, 'train_samples': 2000, 'val_samples': 400, 'test_samples': 400, 'train_fraction': 0.25}","{'epochs': 20, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 1e-05, 'seed': 42, 'run_name_suffix': 'data_availability_tf025_s42'}",,"{'macro_average': {'mse': 0.08397773024678454, 'rmse': 0.2705416096623134, 'mae': 0.21955205618114285, 'nmse': 0.4489615457066598, 'relative_l2': 0.6358196424391717, 'snr_db': 4.448935468404997, 'psnr_db': 14.791077734414891, 'corr': 0.7676275131455768, 'cosine_similarity': 0.7675339320278374, 'si_sdr_db': 2.704464074002753, 'spectral_convergence': 0.5358059833160769, 'log_spectral_distance': 1.0854400135924454, 'fft_magnitude_l1': 2.6196519882532856, 'explained_variance': 0.5511647362481917, 'energy_ratio': 0.5671653569122252, 'max_abs_error': 0.7895232363948405}, 'clean_sum_metrics': {'mse': 0.10554963612230975, 'rmse': 0.2897695959103571, 'mae': 0.2351921966384851, 'nmse': 0.12226110416205457, 'relative_l2': 0.331490132297089, 'snr_db': 10.13546315952292, 'psnr_db': 23.985308045264663, 'corr': 0.988486403545396, 'cosine_similarity': 0.9884739587503388, 'si_sdr_db': 16.512779084352054, 'spectral_convergence': 0.32292506735554893, 'log_spectral_distance': 0.6332047508760594, 'fft_magnitude_l1': 4.659308864683405, 'explained_variance': 0.8777521517984676, 'energy_ratio': 0.5499519307432819, 'max_abs_error': 1.019034273114048}, 'observed_mixture_metrics': {'mse': 0.03560837823924778, 'rmse': 0.18455564145197534, 'mae': 0.15409349240092282, 'nmse': 0.2197913663804688, 'relative_l2': 0.46116019600188657, 'snr_db': 6.870232234417711, 'psnr_db': 20.794782820850113, 'corr': 0.9906025799891384, 'cosine_similarity': 0.9905930937724157, 'si_sdr_db': 17.401068288566986, 'spectral_convergence': 0.45408822353882244, 'log_spectral_distance': 0.5831974079205413, 'fft_magnitude_l1': 4.163455016192585, 'explained_variance': 0.7802376769642084, 'energy_ratio': 2.0539288899941432, 'max_abs_error': 0.4888608272187412}, 'components': {'harmonic': {'mse': 0.09114171477923946, 'rmse': 0.28009901023382455, 'mae': 0.2324596936275509, 'nmse': 0.5289389576643739, 'relative_l2': 0.7044543207871005, 'snr_db': 3.385193504088934, 'psnr_db': 14.5415507089017, 'corr': 0.7119940061094898, 'cosine_similarity': 0.7119292787275197, 'si_sdr_db': 0.9590127540961556, 'spectral_convergence': 0.6305648001442552, 'log_spectral_distance': 1.1917706843544023, 'fft_magnitude_l1': 1.7081678766003927, 'explained_variance': 0.4711231096486192, 'energy_ratio': 0.340895633688167, 'max_abs_error': 0.7526368253855616}, 'amfm': {'mse': 0.08150367079081411, 'rmse': 0.26691855202016956, 'mae': 0.2184803919009343, 'nmse': 0.4641552440793603, 'relative_l2': 0.645114049315066, 'snr_db': 4.304877634888182, 'psnr_db': 15.145093803921332, 'corr': 0.763996693076756, 'cosine_similarity': 0.7638166087538106, 'si_sdr_db': 2.5396315716342595, 'spectral_convergence': 0.54958477026025, 'log_spectral_distance': 1.2492166786877756, 'fft_magnitude_l1': 2.3411224370772232, 'explained_variance': 0.5361388049106327, 'energy_ratio': 0.568648026178505, 'max_abs_error': 0.7428342912456719}, 'chirp': {'mse': 0.07928780517030003, 'rmse': 0.26460726673294593, 'mae': 0.20771608301494332, 'nmse': 0.3537904353762451, 'relative_l2': 0.5578905572153484, 'snr_db': 5.656735266237875, 'psnr_db': 14.686588690421642, 'corr': 0.8268918402504846, 'cosine_similarity': 0.8268559086021818, 'si_sdr_db': 4.614747896277844, 'spectral_convergence': 0.42726837954372565, 'log_spectral_distance': 0.8153326777351576, 'fft_magnitude_l1': 3.809665651082241, 'explained_variance': 0.6462322941853234, 'energy_ratio': 0.7919524108700037, 'max_abs_error': 0.8730985925532877}}, 'mixture_metrics': {'mse': 0.10554963612230975, 'rmse': 0.2897695959103571, 'mae': 0.2351921966384851, 'nmse': 0.12226110416205457, 'relative_l2': 0.331490132297089, 'snr_db': 10.13546315952292, 'psnr_db': 23.985308045264663, 'corr': 0.988486403545396, 'cosine_similarity': 0.9884739587503388, 'si_sdr_db': 16.512779084352054, 'spectral_convergence': 0.32292506735554893, 'log_spectral_distance': 0.6332047508760594, 'fft_magnitude_l1': 4.659308864683405, 'explained_variance': 0.8777521517984676, 'energy_ratio': 0.5499519307432819, 'max_abs_error': 1.019034273114048}}",decomposers/ML_methods/NN_based/saved_models/sepformer_data_availability_tf025_s42/sepformer_best.pt,Data-availability sweep completed.,False,completed,1034.4219999999987
a3d41d81bf7c,2026-05-25T10:36:13,sepformer,deep,"{'selected_component_types': ['harmonic', 'amfm', 'chirp'], 'noise_level': 0.03, 'duration': 4.0, 'fs': 256, 'train_samples': 4000, 'val_samples': 400, 'test_samples': 400, 'train_fraction': 0.5}","{'epochs': 20, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 1e-05, 'seed': 42, 'run_name_suffix': 'data_availability_tf050_s42'}",,"{'macro_average': {'mse': 0.06712681849242896, 'rmse': 0.2407656925483096, 'mae': 0.19361526565966306, 'nmse': 0.36791063574702937, 'relative_l2': 0.5712437961283545, 'snr_db': 5.487244279333515, 'psnr_db': 15.870912001419724, 'corr': 0.8203086096643486, 'cosine_similarity': 0.8202453156357976, 'si_sdr_db': 4.627782970108814, 'spectral_convergence': 0.4745954150003841, 'log_spectral_distance': 1.0344681336404304, 'fft_magnitude_l1': 2.34363206472708, 'explained_variance': 0.6321593048405422, 'energy_ratio': 0.6489717706738068, 'max_abs_error': 0.745854973809716}, 'clean_sum_metrics': {'mse': 0.09763249350953174, 'rmse': 0.2763014985837392, 'mae': 0.22474369748328799, 'nmse': 0.11051223292233617, 'relative_l2': 0.31380172826101393, 'snr_db': 10.680402677993989, 'psnr_db': 24.5187661874056, 'corr': 0.9902792338826035, 'cosine_similarity': 0.9902692084084428, 'si_sdr_db': 17.309128224633728, 'spectral_convergence': 0.30660869169655613, 'log_spectral_distance': 0.6087356823551262, 'fft_magnitude_l1': 4.502129643543146, 'explained_variance': 0.8894992211528592, 'energy_ratio': 0.5956262561835366, 'max_abs_error': 0.9216730160154839}, 'observed_mixture_metrics': {'mse': 0.04236244965241676, 'rmse': 0.20222860443205576, 'mae': 0.169420803279014, 'nmse': 0.26337460020180253, 'relative_l2': 0.5059694558608625, 'snr_db': 6.050028457944018, 'psnr_db': 19.97022491982131, 'corr': 0.9914777035014646, 'cosine_similarity': 0.9914698116962094, 'si_sdr_db': 17.83940276554792, 'spectral_convergence': 0.5006953148061246, 'log_spectral_distance': 0.6538091238009247, 'fft_magnitude_l1': 4.602372614048213, 'explained_variance': 0.7366525141833269, 'energy_ratio': 2.198406381592784, 'max_abs_error': 0.5147004428924993}, 'components': {'harmonic': {'mse': 0.07071043476591729, 'rmse': 0.243604121036548, 'mae': 0.199888089990877, 'nmse': 0.4416158208375902, 'relative_l2': 0.6366734300895722, 'snr_db': 4.428180184639547, 'psnr_db': 15.671057535420736, 'corr': 0.7721715740615022, 'cosine_similarity': 0.7720848955506372, 'si_sdr_db': 2.8562128320744637, 'spectral_convergence': 0.5626102486902751, 'log_spectral_distance': 1.2072849375621946, 'fft_magnitude_l1': 1.4978091714872186, 'explained_variance': 0.5584555749911487, 'energy_ratio': 0.43079259687637744, 'max_abs_error': 0.7025145725969923}, 'amfm': {'mse': 0.06755114677863037, 'rmse': 0.2417155074460056, 'mae': 0.19433947791386633, 'nmse': 0.38882411685453805, 'relative_l2': 0.5888485036547205, 'snr_db': 5.163716825899184, 'psnr_db': 16.03733321063153, 'corr': 0.8078558880659094, 'cosine_similarity': 0.807696619071784, 'si_sdr_db': 4.05419381560253, 'spectral_convergence': 0.4915868826615369, 'log_spectral_distance': 1.1623755574055596, 'fft_magnitude_l1': 2.0656144151723623, 'explained_variance': 0.6113939244425093, 'energy_ratio': 0.626547097061778, 'max_abs_error': 0.7030069118848769}, 'chirp': {'mse': 0.06311887393273921, 'rmse': 0.23697744916237526, 'mae': 0.1866182290742458, 'nmse': 0.2732919695489598, 'relative_l2': 0.4882094546407707, 'snr_db': 6.869835827461815, 'psnr_db': 15.904345258206902, 'corr': 0.880898366865634, 'cosine_similarity': 0.8809544322849717, 'si_sdr_db': 6.972942262649447, 'spectral_convergence': 0.3695891136493403, 'log_spectral_distance': 0.7337439059535368, 'fft_magnitude_l1': 3.467472607521658, 'explained_variance': 0.7266284150879683, 'energy_ratio': 0.8895756180832649, 'max_abs_error': 0.8320434369472787}}, 'mixture_metrics': {'mse': 0.09763249350953174, 'rmse': 0.2763014985837392, 'mae': 0.22474369748328799, 'nmse': 0.11051223292233617, 'relative_l2': 0.31380172826101393, 'snr_db': 10.680402677993989, 'psnr_db': 24.5187661874056, 'corr': 0.9902792338826035, 'cosine_similarity': 0.9902692084084428, 'si_sdr_db': 17.309128224633728, 'spectral_convergence': 0.30660869169655613, 'log_spectral_distance': 0.6087356823551262, 'fft_magnitude_l1': 4.502129643543146, 'explained_variance': 0.8894992211528592, 'energy_ratio': 0.5956262561835366, 'max_abs_error': 0.9216730160154839}}",decomposers/ML_methods/NN_based/saved_models/sepformer_data_availability_tf050_s42/sepformer_best.pt,Data-availability sweep completed.,False,completed,2009.9850000000006
214dc26f5f9c,2026-05-25T11:09:43,sepformer,deep,"{'selected_component_types': ['harmonic', 'amfm', 'chirp'], 'noise_level': 0.03, 'duration': 4.0, 'fs': 256, 'train_samples': 6000, 'val_samples': 400, 'test_samples': 400, 'train_fraction': 0.75}","{'epochs': 20, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 1e-05, 'seed': 42, 'run_name_suffix': 'data_availability_tf075_s42'}",,"{'macro_average': {'mse': 0.06751794843347998, 'rmse': 0.24155358271004806, 'mae': 0.19493966293169088, 'nmse': 0.3609446524639758, 'relative_l2': 0.5637573782922699, 'snr_db': 5.62974001116567, 'psnr_db': 15.995030163703145, 'corr': 0.8198940534929625, 'cosine_similarity': 0.819797999563324, 'si_sdr_db': 4.769065809233517, 'spectral_convergence': 0.4685883479959131, 'log_spectral_distance': 1.0223487837412466, 'fft_magnitude_l1': 2.3027521238347926, 'explained_variance': 0.6391800302919841, 'energy_ratio': 0.5992162802831461, 'max_abs_error': 0.7430104084238215}, 'clean_sum_metrics': {'mse': 0.11459436474898611, 'rmse': 0.30771171604065084, 'mae': 0.25097853961841887, 'nmse': 0.1345918195290971, 'relative_l2': 0.35115102248493985, 'snr_db': 9.54573687339676, 'psnr_db': 23.384991597697493, 'corr': 0.9874409453927615, 'cosine_similarity': 0.9874307378973328, 'si_sdr_db': 16.33168393469933, 'spectral_convergence': 0.3454250281883063, 'log_spectral_distance': 0.6293610393644982, 'fft_magnitude_l1': 4.698321336213442, 'explained_variance': 0.8654310462426185, 'energy_ratio': 0.5042582270546065, 'max_abs_error': 0.9849233367465786}, 'observed_mixture_metrics': {'mse': 0.0329606831424667, 'rmse': 0.17513841010451017, 'mae': 0.147397900372295, 'nmse': 0.2043310228822749, 'relative_l2': 0.4375246646541385, 'snr_db': 7.515580029682512, 'psnr_db': 21.4434052376828, 'corr': 0.9884405332743117, 'cosine_similarity': 0.9884331575075368, 'si_sdr_db': 16.659080899290394, 'spectral_convergence': 0.4310562784427529, 'log_spectral_distance': 0.6866477864837458, 'fft_magnitude_l1': 4.020193337294333, 'explained_variance': 0.7956634501818634, 'energy_ratio': 1.9675081999935227, 'max_abs_error': 0.44186431729933245}, 'components': {'harmonic': {'mse': 0.07479325009097794, 'rmse': 0.25255132279278203, 'mae': 0.2077396791401683, 'nmse': 0.43289714347629343, 'relative_l2': 0.6273147891011902, 'snr_db': 4.5989653344684225, 'psnr_db': 15.846500297557931, 'corr': 0.7738544568232402, 'cosine_similarity': 0.7737637286100789, 'si_sdr_db': 3.2223746390013734, 'spectral_convergence': 0.557371528500623, 'log_spectral_distance': 1.1929476599409015, 'fft_magnitude_l1': 1.571644967355497, 'explained_variance': 0.5671822420556181, 'energy_ratio': 0.41210928311262485, 'max_abs_error': 0.7253390785533702}, 'amfm': {'mse': 0.0674111603957142, 'rmse': 0.24018047365536233, 'mae': 0.19435888488697622, 'nmse': 0.376243951200416, 'relative_l2': 0.5786758389176155, 'snr_db': 5.328142352682253, 'psnr_db': 16.143808199057027, 'corr': 0.8123042483028254, 'cosine_similarity': 0.8121031416088407, 'si_sdr_db': 4.311264036783488, 'spectral_convergence': 0.48389083198579, 'log_spectral_distance': 1.1771083048992448, 'fft_magnitude_l1': 2.113139978754337, 'explained_variance': 0.6240683271177454, 'energy_ratio': 0.5603039222595644, 'max_abs_error': 0.6927257106793695}, 'chirp': {'mse': 0.0603494348137478, 'rmse': 0.2319289516819998, 'mae': 0.18272042476792819, 'nmse': 0.27369286271521803, 'relative_l2': 0.48528150685800425, 'snr_db': 6.9621123463463395, 'psnr_db': 15.994781994494474, 'corr': 0.8735234553528223, 'cosine_similarity': 0.8735271284710525, 'si_sdr_db': 6.773558751915689, 'spectral_convergence': 0.3645026835013262, 'log_spectral_distance': 0.6969903863835937, 'fft_magnitude_l1': 3.2234714253945436, 'explained_variance': 0.7262895217025889, 'energy_ratio': 0.8252356354772491, 'max_abs_error': 0.8109664360387251}}, 'mixture_metrics': {'mse': 0.11459436474898611, 'rmse': 0.30771171604065084, 'mae': 0.25097853961841887, 'nmse': 0.1345918195290971, 'relative_l2': 0.35115102248493985, 'snr_db': 9.54573687339676, 'psnr_db': 23.384991597697493, 'corr': 0.9874409453927615, 'cosine_similarity': 0.9874307378973328, 'si_sdr_db': 16.33168393469933, 'spectral_convergence': 0.3454250281883063, 'log_spectral_distance': 0.6293610393644982, 'fft_magnitude_l1': 4.698321336213442, 'explained_variance': 0.8654310462426185, 'energy_ratio': 0.5042582270546065, 'max_abs_error': 0.9849233367465786}}",decomposers/ML_methods/NN_based/saved_models/sepformer_data_availability_tf075_s42/sepformer_best.pt,Data-availability sweep completed.,False,completed,2992.0469999999987
fef1c9041d55,2026-05-25T11:59:35,sepformer,deep,"{'selected_component_types': ['harmonic', 'amfm', 'chirp'], 'noise_level': 0.03, 'duration': 4.0, 'fs': 256, 'train_samples': 8000, 'val_samples': 400, 'test_samples': 400, 'train_fraction': 1.0}","{'epochs': 20, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 1e-05, 'seed': 42, 'run_name_suffix': 'data_availability_tf100_s42'}",,"{'macro_average': {'mse': 0.06667196386083894, 'rmse': 0.23955308536930162, 'mae': 0.19357750678755253, 'nmse': 0.3510820732860715, 'relative_l2': 0.5568218399115012, 'snr_db': 5.719980325070204, 'psnr_db': 16.11777566967274, 'corr': 0.8305565449570773, 'cosine_similarity': 0.8304780273506236, 'si_sdr_db': 5.053250678281873, 'spectral_convergence': 0.45718905724497927, 'log_spectral_distance': 1.0033299558624114, 'fft_magnitude_l1': 2.2762714153982198, 'explained_variance': 0.6490294757010779, 'energy_ratio': 0.6690586696124129, 'max_abs_error': 0.7343902034751832}, 'clean_sum_metrics': {'mse': 0.10924063967585301, 'rmse': 0.29469918597894734, 'mae': 0.23936847182196933, 'nmse': 0.12243655195193483, 'relative_l2': 0.3318541647897007, 'snr_db': 10.134582885072456, 'psnr_db': 23.991745537903004, 'corr': 0.988782484598741, 'cosine_similarity': 0.988772944982418, 'si_sdr_db': 16.69213967925469, 'spectral_convergence': 0.32571087642424174, 'log_spectral_distance': 0.6173743251924643, 'fft_magnitude_l1': 4.616668668686899, 'explained_variance': 0.8775813853852722, 'energy_ratio': 0.5500250913258035, 'max_abs_error': 0.9501313014257176}, 'observed_mixture_metrics': {'mse': 0.039454724088719334, 'rmse': 0.19372129185343623, 'mae': 0.16195736143371126, 'nmse': 0.2462659684205294, 'relative_l2': 0.4857775666923998, 'snr_db': 6.47573452239054, 'psnr_db': 20.41312053691099, 'corr': 0.9897545024189052, 'cosine_similarity': 0.989747562201551, 'si_sdr_db': 17.05062048202907, 'spectral_convergence': 0.4802559808289526, 'log_spectral_distance': 0.6829455979076835, 'fft_magnitude_l1': 4.407979585792588, 'explained_variance': 0.753735715195747, 'energy_ratio': 2.1234509017947554, 'max_abs_error': 0.49518556477851233}, 'components': {'harmonic': {'mse': 0.07310031149941061, 'rmse': 0.2479107330919088, 'mae': 0.2045518746670694, 'nmse': 0.40436138986151277, 'relative_l2': 0.6097133286986602, 'snr_db': 4.739399714481421, 'psnr_db': 16.0562785871062, 'corr': 0.7965548751493526, 'cosine_similarity': 0.7964740058097629, 'si_sdr_db': 3.719642895932194, 'spectral_convergence': 0.5409497650747269, 'log_spectral_distance': 1.1154114915047952, 'fft_magnitude_l1': 1.4819351627355604, 'explained_variance': 0.5957066357803362, 'energy_ratio': 0.4276181332194841, 'max_abs_error': 0.7032815918093547}, 'amfm': {'mse': 0.06283169297973612, 'rmse': 0.2314986797586818, 'mae': 0.18563119340122455, 'nmse': 0.37030711191203947, 'relative_l2': 0.5703871052341206, 'snr_db': 5.534979087113218, 'psnr_db': 16.376967181925043, 'corr': 0.8186958886510421, 'cosine_similarity': 0.8185239735858736, 'si_sdr_db': 4.572482827719732, 'spectral_convergence': 0.4648051869574347, 'log_spectral_distance': 1.19413247165272, 'fft_magnitude_l1': 1.9560828461272342, 'explained_variance': 0.6299848621391708, 'energy_ratio': 0.7259093076571809, 'max_abs_error': 0.6908740716529064}, 'chirp': {'mse': 0.0640838871033701, 'rmse': 0.23924984325731416, 'mae': 0.19054945229436362, 'nmse': 0.2785777180846621, 'relative_l2': 0.49036508580172283, 'snr_db': 6.885562173615973, 'psnr_db': 15.920081239986967, 'corr': 0.8764188710708374, 'cosine_similarity': 0.8764361026562344, 'si_sdr_db': 6.867626311193693, 'spectral_convergence': 0.36581221970277655, 'log_spectral_distance': 0.7004459044297188, 'fft_magnitude_l1': 3.3907962373318643, 'explained_variance': 0.721396929183727, 'energy_ratio': 0.8536485679605739, 'max_abs_error': 0.8090149469632888}}, 'mixture_metrics': {'mse': 0.10924063967585301, 'rmse': 0.29469918597894734, 'mae': 0.23936847182196933, 'nmse': 0.12243655195193483, 'relative_l2': 0.3318541647897007, 'snr_db': 10.134582885072456, 'psnr_db': 23.991745537903004, 'corr': 0.988782484598741, 'cosine_similarity': 0.988772944982418, 'si_sdr_db': 16.69213967925469, 'spectral_convergence': 0.32571087642424174, 'log_spectral_distance': 0.6173743251924643, 'fft_magnitude_l1': 4.616668668686899, 'explained_variance': 0.8775813853852722, 'energy_ratio': 0.5500250913258035, 'max_abs_error': 0.9501313014257176}}",decomposers/ML_methods/NN_based/saved_models/sepformer_data_availability_tf100_s42/sepformer_best.pt,Data-availability sweep completed.,False,completed,3962.5149999999994
21cb1cad6231,2026-05-25T15:38:28,attention_stem_multi_head_multiscale_tcn,shallow,"{'selected_component_types': ['harmonic', 'amfm', 'chirp'], 'noise_level': 0.03, 'duration': 4.0, 'fs': 256, 'train_samples': 400, 'val_samples': 400, 'test_samples': 400, 'train_fraction': 0.05}","{'epochs': 20, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 1e-05, 'seed': 42, 'run_name_suffix': 'data_availability_tf005_s42'}",,{},decomposers/ML_methods/NN_based/saved_models/attention_stem_multi_head_multiscale_tcn_data_availability_tf005_s42/attention_stem_multi_head_multiscale_tcn_best.pt,Training exited with code 1,False,failed,2.312999999994645
a2ebe35fd339,2026-05-25T15:38:30,attention_stem_multi_head_multiscale_tcn,shallow,"{'selected_component_types': ['harmonic', 'amfm', 'chirp'], 'noise_level': 0.03, 'duration': 4.0, 'fs': 256, 'train_samples': 800, 'val_samples': 400, 'test_samples': 400, 'train_fraction': 0.1}","{'epochs': 20, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 1e-05, 'seed': 42, 'run_name_suffix': 'data_availability_tf010_s42'}",,{},decomposers/ML_methods/NN_based/saved_models/attention_stem_multi_head_multiscale_tcn_data_availability_tf010_s42/attention_stem_multi_head_multiscale_tcn_best.pt,Training exited with code 1,False,failed,3.062999999994645
8a1bf1991014,2026-05-25T15:38:33,attention_stem_multi_head_multiscale_tcn,shallow,"{'selected_component_types': ['harmonic', 'amfm', 'chirp'], 'noise_level': 0.03, 'duration': 4.0, 'fs': 256, 'train_samples': 2000, 'val_samples': 400, 'test_samples': 400, 'train_fraction': 0.25}","{'epochs': 20, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 1e-05, 'seed': 42, 'run_name_suffix': 'data_availability_tf025_s42'}",,{},decomposers/ML_methods/NN_based/saved_models/attention_stem_multi_head_multiscale_tcn_data_availability_tf025_s42/attention_stem_multi_head_multiscale_tcn_best.pt,Training exited with code 1,False,failed,2.2969999999913853
17ed0f614835,2026-05-25T15:38:35,attention_stem_multi_head_multiscale_tcn,shallow,"{'selected_component_types': ['harmonic', 'amfm', 'chirp'], 'noise_level': 0.03, 'duration': 4.0, 'fs': 256, 'train_samples': 4000, 'val_samples': 400, 'test_samples': 400, 'train_fraction': 0.5}","{'epochs': 20, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 1e-05, 'seed': 42, 'run_name_suffix': 'data_availability_tf050_s42'}",,{},decomposers/ML_methods/NN_based/saved_models/attention_stem_multi_head_multiscale_tcn_data_availability_tf050_s42/attention_stem_multi_head_multiscale_tcn_best.pt,Training exited with code 1,False,failed,2.297000000005937
6934b796b495,2026-05-25T15:38:38,attention_stem_multi_head_multiscale_tcn,shallow,"{'selected_component_types': ['harmonic', 'amfm', 'chirp'], 'noise_level': 0.03, 'duration': 4.0, 'fs': 256, 'train_samples': 6000, 'val_samples': 400, 'test_samples': 400, 'train_fraction': 0.75}","{'epochs': 20, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 1e-05, 'seed': 42, 'run_name_suffix': 'data_availability_tf075_s42'}",,{},decomposers/ML_methods/NN_based/saved_models/attention_stem_multi_head_multiscale_tcn_data_availability_tf075_s42/attention_stem_multi_head_multiscale_tcn_best.pt,Training exited with code 1,False,failed,1.5160000000032596
e22eb82d150d,2026-05-25T15:38:39,attention_stem_multi_head_multiscale_tcn,shallow,"{'selected_component_types': ['harmonic', 'amfm', 'chirp'], 'noise_level': 0.03, 'duration': 4.0, 'fs': 256, 'train_samples': 8000, 'val_samples': 400, 'test_samples': 400, 'train_fraction': 1.0}","{'epochs': 20, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 1e-05, 'seed': 42, 'run_name_suffix': 'data_availability_tf100_s42'}",,{},decomposers/ML_methods/NN_based/saved_models/attention_stem_multi_head_multiscale_tcn_data_availability_tf100_s42/attention_stem_multi_head_multiscale_tcn_best.pt,Training exited with code 1,False,failed,1.5319999999919673
